# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Apr  9 16:34:15 2020
#
# User preference: *
#
# CONSTRAINT:  where (koi_disposition like '%CONFIRMED%')
#
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_sma:        Orbit Semi-Major Axis [au]
# COLUMN koi_sma_err1:   Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN koi_sma_err2:   Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN koi_incl:       Inclination [deg]
# COLUMN koi_incl_err1:  Inclination Upper Unc. [deg]
# COLUMN koi_incl_err2:  Inclination Lower Unc. [deg]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
# COLUMN koi_smass_err1: Stellar Mass Upper Unc. [Solar mass]
# COLUMN koi_smass_err2: Stellar Mass Lower Unc. [Solar mass]
# COLUMN koi_sage:       Stellar Age [Gyr]
# COLUMN koi_sage_err1:  Stellar Age Upper Unc. [Gyr]
# COLUMN koi_sage_err2:  Stellar Age Lower Unc. [Gyr]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
#
kepler_name,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,ra,dec
Kepler-431 b,CONFIRMED,6.802579470,6.0990000e-05,-6.0990000e-05,0.8890,0.0720,-0.6850,4.60800,0.21900,-0.21900,3.2700e+01,2.400e+00,-2.400e+00,0.73,1.200e-01,-5.000e-02,0.0721,,,80.51,,,1026.0,,,262.26,110.75,-47.97,6006.00,72.00,-84.00,4.403,0.054,-0.117,1.0820,0.1780,-0.0760,1.0810,0.0780,-0.0700,,,,281.112340,43.227791
Kepler-431 c,CONFIRMED,8.703121540,8.4900000e-05,-8.4900000e-05,0.8860,0.0770,-0.6150,4.80700,0.23700,-0.23700,3.2000e+01,2.700e+00,-2.700e+00,0.72,1.100e-01,-5.000e-02,0.0850,,,82.35,,,945.0,,,188.70,79.68,-34.52,6006.00,72.00,-84.00,4.403,0.054,-0.117,1.0820,0.1780,-0.0760,1.0810,0.0780,-0.0700,,,,281.112340,43.227791
Kepler-92 c,CONFIRMED,26.723169000,7.8830000e-05,-7.8830000e-05,0.0350,0.3740,-0.0350,8.50100,0.06880,-0.06880,1.9500e+02,3.100e+00,-3.100e+00,2.31,1.700e-01,-1.100e-01,0.1829,,,89.92,,,781.0,,,88.10,19.75,-12.70,5862.00,97.00,-80.00,4.050,0.033,-0.027,1.6700,0.1180,-0.0820,1.1420,0.1600,-0.0530,,,,289.086060,41.562958
Kepler-136 A c,CONFIRMED,16.399264610,3.3730000e-05,-3.3730000e-05,0.1150,0.3350,-0.1150,3.41080,0.05300,-0.05300,2.2080e+02,5.200e+00,-5.200e+00,1.94,3.400e-01,-2.600e-01,0.1340,,,89.82,,,847.0,,,121.53,58.92,-37.65,6156.00,111.00,-136.00,4.284,0.099,-0.121,1.3030,0.2290,-0.1710,1.1930,0.0860,-0.0970,,,,296.467320,42.598785
Kepler-137 c,CONFIRMED,18.735771270,2.2110000e-05,-2.2110000e-05,0.7850,0.0590,-0.5440,3.03560,0.03570,-0.03570,5.6720e+02,7.700e+00,-7.700e+00,2.10,1.400e-01,-1.200e-01,0.1289,,,88.55,,,568.0,,,24.66,5.70,-4.29,5188.00,103.00,-103.00,4.547,0.040,-0.050,0.7950,0.0530,-0.0430,0.8140,0.0460,-0.0460,,,,282.135530,43.039101
Kepler-137 b,CONFIRMED,8.436398290,1.0860000e-05,-1.0860000e-05,0.5100,0.0270,-0.4150,3.24510,0.03450,-0.03450,3.4550e+02,5.100e+00,-5.100e+00,1.50,1.000e-01,-8.000e-02,0.0757,,,88.33,,,742.0,,,71.51,16.51,-12.46,5188.00,103.00,-103.00,4.547,0.040,-0.050,0.7950,0.0530,-0.0430,0.8140,0.0460,-0.0460,,,,282.135530,43.039101
Kepler-138 c,CONFIRMED,13.781094710,1.0270000e-05,-1.0270000e-05,0.5450,0.0800,-0.4060,2.31880,0.02670,-0.02670,7.5600e+02,7.800e+00,-7.800e+00,1.42,9.000e-02,-1.300e-01,0.0896,,,89.21,,,402.0,,,6.17,1.39,-1.55,3846.00,77.00,-84.00,4.738,0.052,-0.024,0.5030,0.0320,-0.0480,0.5050,0.0360,-0.0400,,,,290.381500,43.292988
Kepler-138 d,CONFIRMED,23.089022410,2.4140000e-05,-2.4140000e-05,0.3200,0.1000,-0.3200,1.70120,0.03010,-0.03010,5.9830e+02,1.170e+01,-1.170e+01,1.24,8.000e-02,-1.200e-01,0.1264,,,89.82,,,338.0,,,3.10,0.70,-0.78,3846.00,77.00,-84.00,4.738,0.052,-0.024,0.5030,0.0320,-0.0480,0.5050,0.0360,-0.0400,,,,290.381500,43.292988
Kepler-101 c,CONFIRMED,6.029772410,6.2640000e-05,-6.2640000e-05,0.3790,0.0880,-0.3790,3.96100,0.22900,-0.22900,5.4600e+01,5.100e+00,-5.100e+00,1.18,1.700e-01,-2.900e-01,0.0665,,,88.00,,,1204.0,,,496.46,211.41,-229.78,5576.00,112.00,-101.00,4.065,0.196,-0.084,1.5930,0.2350,-0.3820,1.0740,0.1080,-0.0970,,,,283.255490,48.355232
Kepler-540 b,CONFIRMED,172.704608300,4.7530000e-04,-4.7530000e-04,0.0040,0.3830,-0.0040,11.34700,0.07380,-0.07380,6.5910e+02,8.000e+00,-8.000e+00,2.85,4.500e-01,-4.400e-01,0.5886,,,90.00,,,355.0,,,3.77,1.65,-1.30,5851.00,105.00,-117.00,4.302,0.156,-0.104,1.1160,0.1750,-0.1750,0.9100,0.0730,-0.0600,,,,290.625240,44.873959
Kepler-9 b,CONFIRMED,19.270825843,4.1820000e-06,-4.1820000e-06,0.1690,0.0590,-0.1690,4.12810,0.01350,-0.01350,6.6605e+03,1.300e+01,-1.300e+01,7.74,1.200e+00,-4.200e-01,0.1423,,,89.74,,,661.0,,,45.05,19.36,-8.27,5779.00,104.00,-127.00,4.491,0.030,-0.128,0.9560,0.1470,-0.0530,1.0340,0.0580,-0.0800,,,,285.573970,38.400902
Kepler-1413 b,CONFIRMED,13.182932900,1.0740000e-04,-1.0740000e-04,0.0160,0.4370,-0.0160,3.59400,0.21500,-0.21500,5.1800e+02,4.380e+01,-4.380e+01,1.84,3.600e-01,-1.500e-01,0.1066,,,89.97,,,661.0,,,45.19,27.70,-12.18,5382.00,167.00,-185.00,4.571,0.025,-0.136,0.8270,0.1610,-0.0690,0.9280,0.0640,-0.1000,,,,294.341640,46.498760
Kepler-1414 b,CONFIRMED,3.515754920,1.3890000e-05,-1.3890000e-05,0.0610,0.4060,-0.0610,1.38100,0.11000,-0.11000,2.3740e+02,1.960e+01,-1.960e+01,1.35,4.100e-01,-1.600e-01,0.0426,,,89.82,,,1033.0,,,269.57,254.81,-85.79,5094.00,174.00,-157.00,4.450,0.104,-0.338,0.9010,0.2740,-0.1090,0.8330,0.0780,-0.0560,,,,284.928590,42.422310
Kepler-130 A d,CONFIRMED,87.517778700,6.6570000e-04,-6.6570000e-04,0.9830,0.0290,-0.7350,2.55000,0.17100,-0.17100,1.3650e+02,1.320e+01,-1.320e+01,1.85,8.000e-02,-7.000e-02,0.3794,,,89.16,,,451.0,,,9.76,1.39,-1.25,5903.00,70.00,-79.00,4.304,0.020,-0.018,1.1370,0.0500,-0.0460,0.9500,0.0680,-0.0610,,,,288.450650,40.245327
Kepler-1426 b,CONFIRMED,14.256327200,1.7430000e-04,-1.7430000e-04,0.8940,0.0630,-0.6040,4.79600,0.30200,-0.30200,2.0610e+02,1.680e+01,-1.680e+01,1.73,5.800e-01,-1.900e-01,0.1187,,,85.33,,,797.0,,,95.22,93.35,-30.89,6140.00,171.00,-236.00,4.455,0.056,-0.210,1.0270,0.3410,-0.1140,1.0940,0.1510,-0.1510,,,,292.545750,49.416969
Kepler-1427 b,CONFIRMED,0.968980781,6.4070000e-06,-6.4070000e-06,0.0650,0.3920,-0.0650,1.51700,0.14700,-0.14700,1.1850e+02,1.110e+01,-1.110e+01,1.08,3.500e-01,-1.100e-01,0.0197,,,89.25,,,1844.0,,,2730.51,2661.93,-839.19,5866.00,182.00,-203.00,4.473,0.054,-0.216,1.0000,0.3220,-0.1070,1.0830,0.1250,-0.1500,,,,295.349670,45.114552
Kepler-138 b,CONFIRMED,10.312822040,3.0110000e-05,-3.0110000e-05,0.0610,0.3650,-0.0610,2.01380,0.06940,-0.06940,1.3760e+02,6.900e+00,-6.900e+00,0.59,4.000e-02,-6.000e-02,0.0739,,,89.91,,,443.0,,,9.07,2.04,-2.27,3846.00,77.00,-84.00,4.738,0.052,-0.024,0.5030,0.0320,-0.0480,0.5050,0.0360,-0.0400,,,,290.381500,43.292988
Kepler-139 b,CONFIRMED,15.771110670,1.6410000e-05,-1.6410000e-05,0.0090,0.3600,-0.0090,5.05740,0.03010,-0.03010,5.4710e+02,4.800e+00,-4.800e+00,2.62,4.000e-01,-3.100e-01,0.1242,,,89.98,,,752.0,,,75.61,32.12,-21.78,5620.00,100.00,-112.00,4.333,0.115,-0.115,1.1430,0.1740,-0.1390,1.0250,0.0630,-0.0630,,,,282.391940,43.889351
Kepler-139 c,CONFIRMED,157.065997600,6.4680000e-04,-6.4680000e-04,0.0040,0.4150,-0.0040,8.12890,0.09860,-0.09860,5.5140e+02,1.080e+01,-1.080e+01,2.63,4.100e-01,-3.200e-01,0.5749,,,90.00,,,350.0,,,3.53,1.50,-1.02,5620.00,100.00,-112.00,4.333,0.115,-0.115,1.1430,0.1740,-0.1390,1.0250,0.0630,-0.0630,,,,282.391940,43.889351
Kepler-9 c,CONFIRMED,38.907875170,1.3580000e-05,-1.3580000e-05,0.6883,0.0228,-0.0290,4.52710,0.03540,-0.03540,6.1591e+03,1.830e+01,-1.830e+01,7.98,1.530e+00,-4.200e-01,0.2273,,,89.38,,,523.0,,,17.66,9.42,-3.16,5779.00,110.00,-128.00,4.491,0.030,-0.160,0.9560,0.1840,-0.0500,1.0340,0.0590,-0.0770,,,,285.573970,38.400902
Kepler-9 d,CONFIRMED,1.592959750,2.2940000e-06,-2.2940000e-06,0.0779,0.3702,-0.0779,1.93130,0.03250,-0.03250,2.4830e+02,5.600e+00,-5.600e+00,1.48,2.900e-01,-7.000e-02,0.0270,,,89.38,,,1517.0,,,1251.43,667.49,-223.80,5779.00,110.00,-128.00,4.491,0.030,-0.160,0.9560,0.1840,-0.0500,1.0340,0.0590,-0.0770,,,,285.573970,38.400902
Kepler-1428 b,CONFIRMED,10.676159200,1.0710000e-04,-1.0710000e-04,0.4030,0.0420,-0.4030,4.59400,0.23000,-0.23000,1.5100e+02,1.250e+01,-1.250e+01,1.79,3.300e-01,-1.400e-01,0.1059,,,88.60,,,1049.0,,,285.79,141.95,-63.09,6460.00,116.00,-141.00,4.267,0.040,-0.128,1.4340,0.2590,-0.1110,1.3880,0.0940,-0.0770,,,,297.642270,49.594978
Kepler-1429 b,CONFIRMED,4.484943150,3.3790000e-05,-3.3790000e-05,0.3000,0.1430,-0.3000,2.75200,0.17900,-0.17900,1.3490e+02,1.270e+01,-1.270e+01,1.23,4.100e-01,-1.300e-01,0.0550,,,88.57,,,1199.0,,,488.22,477.99,-152.79,6217.00,172.00,-216.00,4.437,0.056,-0.224,1.0510,0.3490,-0.1160,1.1000,0.1530,-0.1530,,,,285.366240,49.044868
Kepler-92 d,CONFIRMED,49.356790700,3.5640000e-04,-3.5640000e-04,0.2770,0.1890,-0.2770,10.95400,0.16500,-0.16500,1.3020e+02,3.900e+00,-3.900e+00,1.91,1.300e-01,-1.000e-01,0.2754,,,89.53,,,637.0,,,38.86,8.71,-5.60,5862.00,97.00,-80.00,4.050,0.033,-0.027,1.6700,0.1180,-0.0820,1.1420,0.1600,-0.0530,,,,289.086060,41.562958
Kepler-521 b,CONFIRMED,22.208095490,4.1410000e-05,-4.1410000e-05,0.0170,0.3080,-0.0170,7.33270,0.04490,-0.04490,4.6320e+02,5.400e+00,-5.400e+00,3.02,5.300e-01,-2.800e-01,0.1699,,,89.96,,,803.0,,,98.36,47.29,-24.50,6336.00,113.00,-139.00,4.266,0.063,-0.117,1.4030,0.2450,-0.1320,1.3240,0.0920,-0.0840,,,,298.816380,43.998039
Kepler-522 b,CONFIRMED,38.583367900,3.1340000e-04,-3.1340000e-04,0.9050,0.0320,-0.0720,12.39100,0.63900,-0.63900,1.3882e+03,3.630e+01,-3.630e+01,8.56,1.570e+00,-1.920e+00,0.2551,,,85.76,,,761.0,,,79.08,39.82,-35.14,6273.00,113.00,-126.00,4.040,0.174,-0.116,1.9270,0.3530,-0.4310,1.4860,0.1260,-0.1540,,,,288.153990,44.068821
Kepler-406 b,CONFIRMED,2.426304127,2.3980000e-06,-2.3980000e-06,0.6940,0.1770,-0.4550,2.66240,0.02800,-0.02800,1.8540e+02,2.200e+00,-2.200e+00,1.41,2.100e-01,-8.000e-02,0.0359,,,82.34,,,1302.0,,,679.12,293.10,-123.50,5678.00,102.00,-124.00,4.484,0.030,-0.120,0.9700,0.1500,-0.0530,1.0430,0.0440,-0.0760,,,,291.848050,44.968220
Kepler-147 c,CONFIRMED,33.416055300,3.1020000e-04,-3.1020000e-04,0.9470,0.0120,-0.6640,8.60500,0.18900,-0.18900,2.7580e+02,1.020e+01,-1.020e+01,2.98,5.500e-01,-5.500e-01,0.2102,,,85.15,,,689.0,,,53.18,27.78,-20.66,6007.00,122.00,-122.00,4.178,0.162,-0.108,1.4200,0.2630,-0.2630,1.1080,0.1110,-0.0830,,,,287.975770,39.087181
Kepler-147 b,CONFIRMED,12.611968500,2.9830000e-04,-2.9830000e-04,0.7090,0.2580,-0.4690,6.37200,0.39800,-0.39800,7.6500e+01,7.300e+00,-7.300e+00,1.33,2.400e-01,-2.500e-01,0.1098,,,86.26,,,953.0,,,194.90,101.81,-75.71,6007.00,122.00,-122.00,4.178,0.162,-0.108,1.4200,0.2630,-0.2630,1.1080,0.1110,-0.0830,,,,287.975770,39.087181
Kepler-1415 b,CONFIRMED,0.636424848,1.5220000e-06,-1.5220000e-06,0.3190,0.1500,-0.3190,0.94700,0.07730,-0.07730,2.1790e+02,1.480e+01,-1.480e+01,1.31,2.700e-01,-9.000e-02,0.0144,,,86.33,,,1846.0,,,2754.93,1871.52,-687.31,5343.00,186.00,-186.00,4.538,0.027,-0.153,0.8850,0.1860,-0.0620,0.9880,0.0630,-0.1020,,,,285.156920,47.873329
Kepler-1430 b,CONFIRMED,2.460500950,1.1720000e-05,-1.1720000e-05,0.0520,0.4140,-0.0520,1.86100,0.12600,-0.12600,2.7680e+02,2.010e+01,-2.010e+01,1.03,9.000e-02,-9.000e-02,0.0304,,,89.71,,,969.0,,,208.54,76.18,-58.96,4811.00,174.00,-174.00,4.626,0.058,-0.036,0.6340,0.0560,-0.0560,0.6200,0.0750,-0.0340,,,,289.697480,43.372089
Kepler-1431 b,CONFIRMED,5.866012700,4.6360000e-05,-4.6360000e-05,0.5390,0.4080,-0.3300,3.98500,0.17300,-0.17300,1.8300e+02,1.280e+01,-1.280e+01,1.45,4.500e-01,-2.000e-01,0.0648,,,86.80,,,1064.0,,,302.77,288.69,-109.01,6020.00,190.00,-232.00,4.427,0.070,-0.210,1.0400,0.3260,-0.1400,1.0510,0.1450,-0.1300,,,,292.658390,49.865189
Kepler-1432 b,CONFIRMED,23.910705600,4.3870000e-04,-4.3870000e-04,0.3980,0.0630,-0.3980,4.99600,0.34500,-0.34500,2.9400e+02,2.690e+01,-2.690e+01,1.91,6.100e-01,-2.100e-01,0.1696,,,89.33,,,709.0,,,59.76,56.76,-18.22,6338.00,172.00,-210.00,4.418,0.067,-0.202,1.0910,0.3530,-0.1180,1.1370,0.1540,-0.1540,,,,295.524170,49.829552
Kepler-406 c,CONFIRMED,4.623344910,1.6910000e-05,-1.6910000e-05,0.3880,0.0760,-0.3880,3.01890,0.08190,-0.08190,6.2000e+01,2.700e+00,-2.700e+00,0.77,1.200e-01,-5.000e-02,0.0552,,,87.96,,,1050.0,,,287.25,123.97,-52.24,5678.00,102.00,-124.00,4.484,0.030,-0.120,0.9700,0.1500,-0.0530,1.0430,0.0440,-0.0760,,,,291.848050,44.968220
Kepler-523 b,CONFIRMED,5.835994850,4.0950000e-05,-4.0950000e-05,0.1290,0.3250,-0.1280,2.06200,0.17800,-0.17800,5.5330e+02,5.950e+01,-5.950e+01,1.92,2.000e-01,-1.000e-01,0.0606,,,89.66,,,884.0,,,144.50,46.45,-24.96,5423.00,108.00,-108.00,4.542,0.033,-0.083,0.8280,0.0870,-0.0440,0.8720,0.0480,-0.0540,,,,284.061130,45.506851
Kepler-541 b,CONFIRMED,5.080057900,1.2090000e-05,-1.2090000e-05,0.6360,0.0240,-0.4940,5.20700,0.06240,-0.06240,2.2280e+02,4.500e+00,-4.500e+00,3.95,5.900e-01,-1.100e+00,0.0641,,,83.85,,,1673.0,,,1851.94,816.29,-960.36,6049.00,132.00,-120.00,3.769,0.224,-0.096,2.5200,0.3770,-0.7000,1.3590,0.1430,-0.2320,,,,294.149660,38.458271
Kepler-542 b,CONFIRMED,13.144967410,3.1180000e-05,-3.1180000e-05,0.5910,0.0430,-0.4600,3.63990,0.05910,-0.05910,3.0080e+02,7.700e+00,-7.700e+00,1.59,1.600e-01,-1.300e-01,0.1038,,,88.51,,,698.0,,,56.15,17.21,-12.48,5411.00,107.00,-107.00,4.477,0.070,-0.077,0.8880,0.0880,-0.0730,0.8620,0.0590,-0.0450,,,,292.215090,38.548592
Kepler-131 b,CONFIRMED,16.091963690,1.7250000e-05,-1.7250000e-05,0.5460,0.3030,-0.3530,2.89430,0.02950,-0.02950,4.1580e+02,5.300e+00,-5.300e+00,2.13,3.100e-01,-2.100e-01,0.1238,,,89.14,,,718.0,,,62.74,25.69,-15.51,5680.00,102.00,-114.00,4.414,0.076,-0.114,1.0160,0.1480,-0.0980,0.9780,0.0680,-0.0620,,,,288.530820,40.942299
Kepler-1416 b,CONFIRMED,1.495151300,1.1970000e-05,-1.1970000e-05,0.9740,0.0070,-0.6850,3.43000,0.15400,-0.15400,5.2000e+01,4.300e+00,-4.300e+00,1.44,2.300e-01,-3.200e-01,0.0257,,,42.38,,,1870.0,,,2880.38,1257.57,-1211.70,5635.00,85.00,-77.00,4.117,0.203,-0.087,1.4520,0.2370,-0.3160,1.0080,0.0840,-0.0760,,,,298.663480,43.894070
Kepler-1417 b,CONFIRMED,20.350470400,2.6230000e-04,-2.6230000e-04,0.1920,0.2310,-0.1920,7.22500,0.25000,-0.25000,1.0180e+02,7.100e+00,-7.100e+00,1.01,2.900e-01,-1.500e-01,0.1431,,,89.48,,,695.0,,,55.07,45.55,-19.97,5952.00,161.00,-178.00,4.410,0.101,-0.188,1.0020,0.2820,-0.1520,0.9420,0.1300,-0.1070,,,,290.949890,40.605221
Kepler-1433 b,CONFIRMED,4.135929270,2.8110000e-05,-2.8110000e-05,0.1680,0.3020,-0.1680,2.37700,0.17000,-0.17000,1.5620e+02,1.210e+01,-1.210e+01,1.43,2.300e-01,-1.400e-01,0.0516,,,89.27,,,1226.0,,,535.42,220.70,-129.29,5886.00,70.00,-88.00,4.345,0.084,-0.126,1.1520,0.1850,-0.1180,1.0720,0.0700,-0.0700,,,,287.363280,49.456890
Kepler-1434 b,CONFIRMED,8.053379120,9.3960000e-05,-9.3960000e-05,0.0350,0.3990,-0.0350,5.38200,0.23300,-0.23300,3.8300e+01,3.000e+00,-3.000e+00,1.28,2.400e-01,-3.300e-01,0.0894,,,89.82,,,1320.0,,,717.70,384.66,-349.99,6231.00,125.00,-125.00,3.976,0.180,-0.105,2.0620,0.3940,-0.5250,1.4660,0.1330,-0.1990,,,,295.538390,51.202961
Kepler-140 b,CONFIRMED,3.254277742,5.2230000e-06,-5.2230000e-06,0.3030,0.1170,-0.3030,2.99030,0.03960,-0.03960,1.5990e+02,3.200e+00,-3.200e+00,1.38,2.200e-01,-1.200e-01,0.0443,,,87.84,,,1301.0,,,675.56,299.69,-159.33,5945.00,106.00,-130.00,4.402,0.054,-0.117,1.0890,0.1740,-0.0940,1.0920,0.0770,-0.0770,,,,287.369480,46.768219
Kepler-140 c,CONFIRMED,91.351481600,7.6330000e-04,-7.6330000e-04,0.0080,0.4280,-0.0080,8.70700,0.21400,-0.21400,2.1000e+02,8.700e+00,-8.700e+00,1.57,2.500e-01,-1.400e-01,0.4090,,,89.99,,,428.0,,,7.93,3.51,-1.87,5945.00,106.00,-130.00,4.402,0.054,-0.117,1.0890,0.1740,-0.0940,1.0920,0.0770,-0.0770,,,,287.369480,46.768219
Kepler-146 b,CONFIRMED,31.158824900,5.7300000e-05,-5.7300000e-05,0.0290,0.3730,-0.0290,5.18030,0.05040,-0.05040,9.5900e+02,1.450e+01,-1.450e+01,3.56,5.700e-01,-4.600e-01,0.1948,,,89.97,,,639.0,,,39.46,17.49,-11.96,5951.00,107.00,-119.00,4.319,0.120,-0.120,1.1550,0.1840,-0.1510,1.0150,0.0880,-0.0660,,,,294.110750,38.710232
Kepler-146 c,CONFIRMED,76.732455600,3.4030000e-04,-3.4030000e-04,0.4620,0.4240,-0.2530,6.24300,0.12000,-0.12000,6.8570e+02,2.120e+01,-2.120e+01,3.08,4.900e-01,-4.000e-01,0.3553,,,89.69,,,473.0,,,11.86,5.26,-3.59,5951.00,107.00,-119.00,4.319,0.120,-0.120,1.1550,0.1840,-0.1510,1.0150,0.0880,-0.0660,,,,294.110750,38.710232
Kepler-543 b,CONFIRMED,13.899632330,1.5410000e-05,-1.5410000e-05,0.7770,0.0090,-0.5450,3.57910,0.05430,-0.05430,1.1217e+03,1.310e+01,-1.310e+01,2.46,1.000e-01,-1.300e-01,0.0980,,,87.80,,,521.0,,,17.37,2.98,-3.03,4538.00,90.00,-90.00,4.607,0.039,-0.015,0.6630,0.0270,-0.0360,0.6500,0.0420,-0.0260,,,,287.218720,38.862522
Kepler-1435 b,CONFIRMED,4.453424180,3.8500000e-05,-3.8500000e-05,0.5690,0.3700,-0.3540,3.65400,0.18800,-0.18800,4.6600e+01,3.300e+00,-3.300e+00,0.90,1.700e-01,-1.100e-01,0.0546,,,85.80,,,1331.0,,,740.51,380.55,-217.28,6256.00,114.00,-126.00,4.269,0.120,-0.120,1.2690,0.2370,-0.1580,1.0870,0.1050,-0.0670,,,,291.173280,44.921131
Kepler-1436 b,CONFIRMED,9.705693000,1.7220000e-04,-1.7220000e-04,0.9410,0.0280,-0.6530,7.70200,0.40600,-0.40600,1.4080e+02,1.130e+01,-1.130e+01,2.07,3.600e-01,-3.900e-01,0.0907,,,75.52,,,1001.0,,,237.46,106.93,-89.82,5808.00,78.00,-78.00,4.178,0.176,-0.095,1.3850,0.2390,-0.2630,1.0560,0.0970,-0.0730,,,,297.711580,46.768021
Kepler-461 b,CONFIRMED,8.313773040,4.2060000e-05,-4.2060000e-05,0.0020,0.4320,-0.0020,2.96400,0.12500,-0.12500,8.3740e+02,4.910e+01,-4.910e+01,2.74,4.300e-01,-1.300e-01,0.0821,,,89.99,,,886.0,,,145.51,64.54,-23.61,5900.00,105.00,-117.00,4.509,0.021,-0.119,0.9510,0.1520,-0.0450,1.0650,0.0590,-0.0740,,,,292.249020,46.164822
Kepler-524 b,CONFIRMED,7.974205830,2.1740000e-05,-2.1740000e-05,0.1280,0.2660,-0.1280,5.35030,0.06220,-0.06220,2.9310e+02,5.600e+00,-5.600e+00,1.85,2.800e-01,-2.000e-01,0.0791,,,89.36,,,974.0,,,212.75,92.18,-56.31,5973.00,107.00,-131.00,4.386,0.080,-0.120,1.0810,0.1680,-0.1120,1.0360,0.0750,-0.0750,,,,296.859220,49.162048
Kepler-524 c,CONFIRMED,1.888990360,1.0710000e-05,-1.0710000e-05,0.0110,0.4490,-0.0110,3.48600,0.13300,-0.13300,5.9000e+01,3.700e+00,-3.700e+00,0.83,1.300e-01,-9.000e-02,0.0303,,,89.84,,,1574.0,,,1449.92,628.16,-383.77,5973.00,107.00,-131.00,4.386,0.080,-0.120,1.0810,0.1680,-0.1120,1.0360,0.0750,-0.0750,,,,296.859220,49.162048
Kepler-525 b,CONFIRMED,18.684057160,5.6870000e-05,-5.6870000e-05,0.8580,0.0080,-0.6030,6.93290,0.08780,-0.08780,3.8150e+02,7.600e+00,-7.600e+00,3.64,5.700e-01,-8.600e-01,0.1396,,,85.70,,,832.0,,,113.34,50.89,-51.79,5548.00,110.00,,4.038,0.210,-0.090,1.6140,0.2540,-0.3810,1.0380,0.0950,-0.0950,,,,296.183440,47.358761
Kepler-544 b,CONFIRMED,21.416240830,7.0190000e-05,-7.0190000e-05,0.0810,0.3520,-0.0810,7.08100,0.09380,-0.09380,3.1450e+02,8.400e+00,-8.400e+00,2.09,3.800e-01,-2.300e-01,0.1553,,,89.80,,,748.0,,,74.20,37.56,-20.43,6156.00,123.00,-135.00,4.331,0.084,-0.126,1.1800,0.2120,-0.1300,1.0850,0.0990,-0.0740,,,,294.029110,39.051849
